"X","hotel_name","clean_score","location_score","service_score","room_score","money_score","food_score","transport_score","facilities_score","culture_score","joy_score","Hotel_Address","Average_Score","Total_Number_of_Reviews","lat","lng","country","id"
"1294","Swiss tel Amsterdam",0.160458452722063,0.0372492836676218,0.0171919770773639,0.146131805157593,0.0343839541547278,0.108882521489971,0.0200573065902579,0.0143266475644699,0,0.0229226361031519,"Damrak 96 Amsterdam City Center 1012 LP Amsterdam Netherlands",8.5,2756,52.3735266,4.8933041,"Netherlands",893
"1295","Sydney House Chelsea",0.218487394957983,0.0336134453781513,0.0168067226890756,0.210084033613445,0.0672268907563025,0.159663865546218,0.0168067226890756,0.0168067226890756,0,0,"9 11 Sydney Street Kensington and Chelsea London SW3 6PU United Kingdom",8.7,585,51.4910062,-0.1717691,"United Kingdom",741
"1296","Taj 51 Buckingham Gate Suites and Residences",0.229166666666667,0.166666666666667,0.0416666666666667,0.0833333333333333,0.104166666666667,0.125,0,0,0,0.0208333333333333,"Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom",9.5,310,51.498861,-0.1374897,"United Kingdom",846
"1297","Ten Manchester Street Hotel",0.152542372881356,0.0847457627118644,0.0254237288135593,0.220338983050847,0.0254237288135593,0.127118644067797,0.0254237288135593,0.00847457627118644,0,0.0423728813559322,"8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom",8.8,478,51.5188,-0.153839,"United Kingdom",703
"1298","Terrass H tel Montmartre by MH",0.138297872340426,0.0425531914893617,0.0425531914893617,0.159574468085106,0.0319148936170213,0.297872340425532,0.0531914893617021,0,0,0.0957446808510638,"12 14 Rue Joseph De Maistre 18th arr 75018 Paris France",9,707,48.8865626,2.3329648,"France",98
"1299","TH Street Duomo",0.277777777777778,0,0,0.222222222222222,0.111111111111111,0,0,0,0,0.0555555555555556,"Via Santa Radegonda 14 Milan City Center 20121 Milan Italy",8.2,172,45.4657568,9.1916674,"Italy",1400
"1300","The Abbey Court Notting Hill",0.0769230769230769,0.128205128205128,0.0256410256410256,0.179487179487179,0,0.179487179487179,0.0256410256410256,0,0,0.102564102564103,"20 Pembridge Gardens Kensington and Chelsea London W2 4DU United Kingdom",7.8,322,51.5101401,-0.1968951,"United Kingdom",274
"1301","The Academy",0.207692307692308,0.0153846153846154,0.0153846153846154,0.223076923076923,0.0461538461538462,0.107692307692308,0.0307692307692308,0.00769230769230769,0,0.00769230769230769,"21 Gower Street Camden London WC1E 6HG United Kingdom",7.8,612,51.5205441,-0.1308091,"United Kingdom",290
"1302","The Ampersand Hotel",0.153846153846154,0.048951048951049,0.034965034965035,0.237762237762238,0.013986013986014,0.181818181818182,0.00699300699300699,0.013986013986014,0,0.020979020979021,"10 Harrington Road Kensington and Chelsea London SW7 3ER United Kingdom",9.1,902,51.4943077,-0.1755579,"United Kingdom",38
"1303","The Arch London",0.115789473684211,0.168421052631579,0.0526315789473684,0.115789473684211,0.0526315789473684,0.126315789473684,0,0,0.0105263157894737,0.0105263157894737,"50 Great Cumberland Place Westminster Borough London W1H 7FD United Kingdom",9.1,521,51.5159214,-0.1598794,"United Kingdom",579
"1304","The Athenaeum",0.180851063829787,0.074468085106383,0,0.180851063829787,0.0638297872340425,0.074468085106383,0.0319148936170213,0,0,0.0106382978723404,"116 Piccadilly Westminster Borough London W1J 7BJ United Kingdom",8.1,364,51.504716,-0.1475618,"United Kingdom",93
"1305","The Bailey s Hotel London",0.157894736842105,0.062200956937799,0.0143540669856459,0.157894736842105,0.0837320574162679,0.205741626794258,0.0167464114832536,0.00478468899521531,0,0.0382775119617225,"140 Gloucester Road Kensington and Chelsea London SW7 4QH United Kingdom",8.7,2485,51.4938733,-0.1824963,"United Kingdom",140
"1306","The Beaufort",0.0860215053763441,0.0752688172043011,0,0.0860215053763441,0.0537634408602151,0.0967741935483871,0.010752688172043,0,0,0.0537634408602151,"33 Beaufort Gardens Kensington and Chelsea London SW3 1PP United Kingdom",8.8,510,51.4978466,-0.164156,"United Kingdom",430
"1307","The Beaumont Hotel",0.0833333333333333,0.25,0.0166666666666667,0.05,0.05,0.116666666666667,0,0.0166666666666667,0.0166666666666667,0.0666666666666667,"8 Balderton Street Brown Hart Gardens Westminster Borough London W1K 6TF United Kingdom",9.4,334,51.513055,-0.152257,"United Kingdom",707
"1308","The Belgrave Hotel",0.161931818181818,0.0511363636363636,0.0170454545454545,0.150568181818182,0.0511363636363636,0.446022727272727,0.03125,0.0113636363636364,0,0.0113636363636364,"80 86 Belgrave Road Westminster Borough London SW1V 2BJ United Kingdom",8.6,2685,51.4901051,-0.1381355,"United Kingdom",721
"1309","The Berkeley",0.0555555555555556,0.166666666666667,0,0.0555555555555556,0.037037037037037,0.12962962962963,0,0.0185185185185185,0,0.0185185185185185,"Wilton Place Knightsbridge Westminster Borough London SW1X 7RL United Kingdom",9.1,232,51.5020912,-0.1577795,"United Kingdom",1472
"1310","The Bloomsbury Hotel",0.151219512195122,0.121951219512195,0.0292682926829268,0.175609756097561,0.0536585365853659,0.0878048780487805,0.024390243902439,0.0195121951219512,0,0.0536585365853659,"16 22 Great Russell Street Camden London WC1B 3NN United Kingdom",9,1254,51.5171671,-0.1290534,"United Kingdom",175
"1311","The Bryson Hotel",0.15,0.025,0,0.2,0.05,0.15,0,0.025,0,0.075,"124 Clerkenwell Rd Camden London EC1R 5DJ United Kingdom",7.8,264,51.5220869,-0.1082443,"United Kingdom",115
"1312","The Capital",0.0789473684210526,0.131578947368421,0.0526315789473684,0.184210526315789,0.0131578947368421,0.236842105263158,0,0,0,0.0394736842105263,"Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom",9,355,51.4997486,-0.1615242,"United Kingdom",829
"1313","The Cavendish London",0.154411764705882,0.102941176470588,0.0147058823529412,0.169117647058824,0.0367647058823529,0.213235294117647,0.00735294117647059,0.0147058823529412,0,0.0294117647058824,"81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom",8.8,1039,51.5077459,-0.1378733,"United Kingdom",725
"1314","The Chamberlain",0.240458015267176,0.0706106870229008,0.0209923664122137,0.229007633587786,0.0782442748091603,0.291984732824427,0.0190839694656489,0.017175572519084,0.00190839694656489,0.0248091603053435,"130 135 Minories City of London London EC3N 1NU United Kingdom",8.9,2543,51.5122457,-0.0757326,"United Kingdom",128
"1315","The Chelsea Harbour Hotel",0.152173913043478,0.0978260869565217,0.0271739130434783,0.0978260869565217,0.0434782608695652,0.0815217391304348,0.00543478260869565,0.016304347826087,0,0.016304347826087,"Chelsea Harbour Hammersmith and Fulham London SW10 0XG United Kingdom",8.6,1032,51.4756558,-0.1813888,"United Kingdom",865
"1316","The Chess Hotel",0.165562913907285,0.0397350993377483,0.0198675496688742,0.23841059602649,0.033112582781457,0.158940397350993,0.0264900662251656,0.033112582781457,0,0.0264900662251656,"6 rue du Helder 9th arr 75009 Paris France",8.7,1005,48.8716017,2.3349768,"France",629
"1317","The Chesterfield Mayfair",0.177033492822967,0.172248803827751,0.0382775119617225,0.191387559808612,0.0574162679425837,0.177033492822967,0.0191387559808612,0.0143540669856459,0,0.0287081339712919,"35 Charles Street Mayfair Westminster Borough London W1J 5EB United Kingdom",9.1,1166,51.5076899,-0.1471358,"United Kingdom",454
"1318","The Cleveland",0.307692307692308,0.013986013986014,0.020979020979021,0.202797202797203,0.034965034965035,0.0769230769230769,0.00699300699300699,0.020979020979021,0.00699300699300699,0.027972027972028,"39 40 Cleveland Square Westminster Borough London W2 6DA United Kingdom",8.2,909,51.5139692,-0.1828202,"United Kingdom",483
"1319","The College Hotel",0.166666666666667,0.0416666666666667,0,0.208333333333333,0.104166666666667,0.25,0,0,0,0.0208333333333333,"Roelof Hartstraat 1 Oud Zuid 1071 VE Amsterdam Netherlands",8.3,561,52.3527675,4.88373,"Netherlands",1221
"1320","The Colonnade",0.108695652173913,0.0217391304347826,0,0.206521739130435,0.0434782608695652,0.141304347826087,0,0,0,0.0543478260869565,"2 Warrington Crescent Westminster Borough London W9 1ER United Kingdom",7.8,391,51.5243286,-0.1846623,"United Kingdom",266
"1321","The Connaught",0,0.0833333333333333,0.0416666666666667,0,0,0.0833333333333333,0,0.0416666666666667,0,0.0416666666666667,"Carlos Place Westminster Borough London W1K 2AL United Kingdom",9.3,147,51.5101556,-0.1496314,"United Kingdom",859
"1322","The Corner Hotel",0.229166666666667,0.0416666666666667,0.0416666666666667,0.270833333333333,0.0416666666666667,0.208333333333333,0.0625,0.0625,0,0.0416666666666667,"Mallorca 178 Eixample 08036 Barcelona Spain",9.3,460,41.3890578,2.1565948,"Spain",1060
"1323","The Cranley Hotel",0.10126582278481,0.0253164556962025,0.0126582278481013,0.20253164556962,0.0632911392405063,0.164556962025316,0.0126582278481013,0,0.0126582278481013,0.0632911392405063,"10 Bina Gardens South Kensington Kensington and Chelsea London SW5 0LA United Kingdom",7.8,388,51.4916378,-0.1832833,"United Kingdom",34
"1324","The Cumberland A Guoman Hotel",0.060478199718706,0.0351617440225035,0.00984528832630099,0.0534458509142053,0.0351617440225035,0.123769338959212,0.00281293952180028,0.00421940928270042,0,0.0140646976090014,"Great Cumberland Place Westminster Borough London W1H 7DL United Kingdom",7.5,5180,51.514879,-0.1606501,"United Kingdom",954
"1325","The Dorchester Dorchester Collection",0.0697674418604651,0.174418604651163,0,0.104651162790698,0.0232558139534884,0.0581395348837209,0,0,0,0.0116279069767442,"53 Park Lane Westminster Borough London W1K 1QA United Kingdom",9.1,545,51.5074007,-0.1524593,"United Kingdom",596
"1326","The Drayton Court Hotel",0.218045112781955,0.0526315789473684,0.0150375939849624,0.360902255639098,0.105263157894737,0.300751879699248,0,0,0.0075187969924812,0.0526315789473684,"2 The Avenue Ealing London W13 8PH United Kingdom",8.8,750,51.5141842,-0.3192925,"United Kingdom",264
"1327","The Dylan Amsterdam",0.0851063829787234,0.170212765957447,0.0212765957446809,0.148936170212766,0.0212765957446809,0.25531914893617,0,0.0425531914893617,0.0212765957446809,0.0638297872340425,"Keizersgracht 384 Amsterdam City Center 1016 GB Amsterdam Netherlands",9.1,314,52.3654686,4.8798713,"Netherlands",1020
"1328","The Exhibitionist Hotel",0.11986301369863,0.0479452054794521,0.0102739726027397,0.236301369863014,0.0684931506849315,0.0856164383561644,0.0205479452054795,0.00684931506849315,0,0.023972602739726,"8 10 Queensberry Place Kensington and Chelsea London SW7 2EA United Kingdom",8.4,1708,51.4947754,-0.177789,"United Kingdom",701
"1329","The Gates Diagonal Barcelona",0.104838709677419,0.0241935483870968,0,0.112903225806452,0.0241935483870968,0.209677419354839,0.0483870967741935,0.00806451612903226,0,0.0161290322580645,"Avenida Diagonal 205 Sant Mart 08018 Barcelona Spain",8,1725,41.4036219,2.1902808,"Spain",801
"1330","The Gore Hotel Starhotels Collezione",0.174107142857143,0.0714285714285714,0.03125,0.25,0.0446428571428571,0.129464285714286,0,0.00446428571428571,0,0.0267857142857143,"190 Queen s Gate Kensington and Chelsea London SW7 5EX United Kingdom",8.6,968,51.5001979,-0.1795357,"United Kingdom",234
"1331","The Goring",0.0232558139534884,0.27906976744186,0,0.0930232558139535,0.0232558139534884,0.13953488372093,0.0232558139534884,0,0.0232558139534884,0.0697674418604651,"15 Beeston Place Westminster Borough London SW1W 0JW United Kingdom",9.4,200,51.4975621,-0.145551,"United Kingdom",152
"1332","The Grand at Trafalgar Square",0.147651006711409,0.0268456375838926,0.00671140939597315,0.10738255033557,0.0369127516778524,0.0671140939597315,0.0436241610738255,0.0100671140939597,0,0.0268456375838926,"8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom",8.3,1592,51.506935,-0.126012,"United Kingdom",710
"1333","The Grosvenor",0.145054945054945,0.0703296703296703,0.021978021978022,0.151648351648352,0.0395604395604396,0.123076923076923,0.0175824175824176,0.010989010989011,0.0021978021978022,0.021978021978022,"101 Buckingham Palace Road Westminster Borough London SW1W 0SJ United Kingdom",8.4,3274,51.4956657,-0.1452793,"United Kingdom",62
"1334","The Guesthouse Vienna",0.153846153846154,0.160839160839161,0.00699300699300699,0.0979020979020979,0.0839160839160839,0.335664335664336,0.041958041958042,0.027972027972028,0,0.027972027972028,"F hrichgasse 10 01 Innere Stadt 1010 Vienna Austria",9.4,951,48.2051299,16.369036,"Austria",924
"1335","The Hari London",0.0902255639097744,0.180451127819549,0.037593984962406,0.0977443609022556,0.0601503759398496,0.135338345864662,0.0150375939849624,0,0,0.0150375939849624,"20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom",9.2,635,51.4973203,-0.1562558,"United Kingdom",270
"1336","The Harmonie Vienna",0.275862068965517,0.0948275862068965,0.0775862068965517,0.293103448275862,0.0948275862068965,0.629310344827586,0.0431034482758621,0.0258620689655172,0,0.0344827586206897,"Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria",9.2,1083,48.2199427,16.3598984,"Austria",969
"1337","The Hoxton Amsterdam",0.147286821705426,0.0852713178294574,0.0232558139534884,0.217054263565891,0.0542635658914729,0.348837209302326,0.0387596899224806,0,0.00775193798449612,0.0465116279069767,"Herengracht 255 Amsterdam City Center 1016 BJ Amsterdam Netherlands",9.3,1075,52.3718665,4.8873794,"Netherlands",972
"1338","The Hoxton Holborn",0.129032258064516,0.0537634408602151,0.014336917562724,0.200716845878136,0.043010752688172,0.318996415770609,0.010752688172043,0.003584229390681,0,0.032258064516129,"199 206 High Holborn Camden London WC1V 7BD United Kingdom",9.2,1740,51.5172398,-0.1220324,"United Kingdom",235
"1339","The Hoxton Shoreditch",0.110132158590308,0.0308370044052863,0.00881057268722467,0.110132158590308,0.0572687224669604,0.26431718061674,0,0.0176211453744493,0.00440528634361234,0.0440528634361234,"81 Great Eastern Street Islington London EC2A 3HU United Kingdom",9,1732,51.5255136,-0.082927,"United Kingdom",724
"1340","The Hub Hotel",0,0.15,0,0.025,0.025,0.35,0,0,0,0,"Via Privata Polonia 10 20157 Milan Italy",7.7,1160,45.5138582,9.1194759,"Italy",1391
"1341","The Justin James Hotel",0.151785714285714,0.0446428571428571,0,0.0714285714285714,0.0535714285714286,0.321428571428571,0,0.0178571428571429,0,0.0714285714285714,"43 Worple Road Wimbledon London SW19 4JZ United Kingdom",8.3,561,51.4202661,-0.211268,"United Kingdom",536
"1342","The Kensington Hotel",0.09,0.13,0,0.16,0.03,0.16,0.02,0.02,0,0.08,"109 113 Queen s Gate Kensington and Chelsea London SW7 5LR United Kingdom",8.7,874,51.4925478,-0.1780611,"United Kingdom",70
"1343","The Kings Head Hotel",0.275862068965517,0.0344827586206897,0.0689655172413793,0.275862068965517,0.103448275862069,0.206896551724138,0,0,0,0.0689655172413793,"214 High Street Acton London London W3 9NX United Kingdom",8.9,200,51.5079153,-0.2730145,"United Kingdom",296
"1344","The LaLit London",0.137931034482759,0.0344827586206897,0,0.137931034482759,0,0.172413793103448,0,0.0344827586206897,0,0.103448275862069,"181 Tooley Street Southwark London SE1 2JR United Kingdom",9.3,136,51.5032524,-0.078179,"United Kingdom",216
"1345","The Langham London",0.100719424460432,0.151079136690647,0.0323741007194245,0.165467625899281,0.0287769784172662,0.161870503597122,0.0107913669064748,0.0179856115107914,0,0.0215827338129496,"Portland Place Westminster Borough London W1B 1JA United Kingdom",9.3,1276,51.517876,-0.1440647,"United Kingdom",1183
"1346","The Laslett",0.0679611650485437,0.0776699029126214,0.00970873786407767,0.271844660194175,0.0388349514563107,0.116504854368932,0.00970873786407767,0.0194174757281553,0.00970873786407767,0.0679611650485437,"8 Pembridge Garden Kensington and Chelsea London W2 4DU United Kingdom",8.9,623,51.5095259,-0.1967234,"United Kingdom",712
"1347","The Leonard Hotel",0.139130434782609,0.0652173913043478,0.0130434782608696,0.152173913043478,0.0391304347826087,0.108695652173913,0,0.00434782608695652,0,0.0434782608695652,"15 Seymour Street Westminster Borough London W1H 7JW United Kingdom",8.2,1330,51.5147071,-0.1578291,"United Kingdom",166
"1348","The Levante Parliament A Design Hotel",0.117647058823529,0.053921568627451,0,0.107843137254902,0.0588235294117647,0.284313725490196,0.0637254901960784,0.0196078431372549,0,0.0882352941176471,"Auerspergstra e 9 08 Josefstadt 1080 Vienna Austria",8.4,1958,48.2083518,16.354532,"Austria",797
"1349","The Level at Melia Barcelona Sky",0,0.125,0,0,0,0.125,0,0,0,0,"Lope de Vega 141 Sant Mart 08005 Barcelona Spain",8.6,94,41.406146,2.2008636,"Spain",1053
"1350","The Levin Hotel",0.206896551724138,0.0689655172413793,0.0689655172413793,0.206896551724138,0.103448275862069,0.0689655172413793,0,0,0,0,"28 Basil Street Kensington and Chelsea London SW3 1AS United Kingdom",9.1,154,51.4998574,-0.161717,"United Kingdom",359
"1351","The Lodge Hotel Putney",0.129310344827586,0.0344827586206897,0.0172413793103448,0.189655172413793,0.0689655172413793,0.232758620689655,0,0,0,0.0431034482758621,"52 54 Upper Richmond Road Wandsworth London SW15 2RN United Kingdom",8.2,525,51.4572991,-0.2055425,"United Kingdom",588
"1352","The London EDITION",0.103448275862069,0.120689655172414,0.0689655172413793,0.206896551724138,0.0689655172413793,0.275862068965517,0,0.0172413793103448,0,0.0172413793103448,"10 Berners Street Westminster Borough London W1T 3NP United Kingdom",9.1,372,51.5167472,-0.135965,"United Kingdom",33
"1353","The Mandeville Hotel",0.121412803532009,0.0750551876379691,0.0154525386313466,0.116997792494481,0.0485651214128035,0.1280353200883,0.0176600441501104,0.00883002207505519,0,0.0463576158940397,"Mandeville Place Westminster Borough London W1U 2BE United Kingdom",8.5,2300,51.5165165,-0.1509735,"United Kingdom",1066
"1354","The Marble Arch London",0.0454545454545455,0.0606060606060606,0.00757575757575758,0.0946969696969697,0.0416666666666667,0.0378787878787879,0.00378787878787879,0.0151515151515152,0,0.0151515151515152,"31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom",8.1,1567,51.5151247,-0.1600656,"United Kingdom",418
"1355","The Marylebone Hotel",0.119469026548673,0.110619469026549,0.0442477876106195,0.110619469026549,0.0398230088495575,0.168141592920354,0.00884955752212389,0.00884955752212389,0,0.0707964601769911,"47 Welbeck Street Westminster Borough London W1G 8DN United Kingdom",8.9,1738,51.5180207,-0.1500567,"United Kingdom",547
"1356","The May Fair Hotel",0.148471615720524,0.0873362445414847,0.0218340611353712,0.209606986899563,0.0218340611353712,0.192139737991266,0.0174672489082969,0.0131004366812227,0,0.0349344978165939,"Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom",8.4,1994,51.5078943,-0.1436707,"United Kingdom",1292
"1357","The Mirror Barcelona",0.253164556962025,0.0506329113924051,0.0126582278481013,0.189873417721519,0.10126582278481,0.316455696202532,0.0126582278481013,0,0,0.0632911392405063,"Corcega 255 Eixample 08036 Barcelona Spain",8.6,711,41.3930406,2.1545393,"Spain",873
"1358","The Montague On The Gardens",0.155688622754491,0.161676646706587,0.029940119760479,0.239520958083832,0.0658682634730539,0.221556886227545,0.00598802395209581,0.00598802395209581,0,0.0179640718562874,"15 Montague St Bloomsbury Camden London WC1B 5BJ United Kingdom",9.3,931,51.520181,-0.1256957,"United Kingdom",155
"1359","The Montcalm At Brewery London City",0.189504373177843,0.0860058309037901,0.0364431486880466,0.244897959183673,0.065597667638484,0.150145772594752,0.00728862973760933,0.0189504373177843,0.00145772594752187,0.0174927113702624,"52 Chiswell Street City of London London EC1Y 4SD United Kingdom",8.8,2617,51.5208155,-0.0915319,"United Kingdom",590
"1360","The Montcalm Marble Arch",0.0782122905027933,0.130353817504655,0.0260707635009311,0.0800744878957169,0.0353817504655493,0.0856610800744879,0.00558659217877095,0.0204841713221601,0,0.0148975791433892,"2 Wallenberg Place Westminster Borough London W1H 7TN United Kingdom",8.9,2752,51.5150522,-0.159239,"United Kingdom",265
"1361","The Nadler Kensington",0.144067796610169,0.0296610169491525,0.0254237288135593,0.165254237288136,0.0550847457627119,0.110169491525424,0.0169491525423729,0.00847457627118644,0,0.0169491525423729,"25 Courtfield Gardens Kensington and Chelsea London SW5 0PG United Kingdom",9,1209,51.4931086,-0.190208,"United Kingdom",342
"1362","The Nadler Soho",0.158469945355191,0.092896174863388,0.0327868852459016,0.169398907103825,0.0273224043715847,0.120218579234973,0.00546448087431694,0.0218579234972678,0,0.0218579234972678,"10 Carlisle Street Westminster Borough London W1D 3BR United Kingdom",9,1394,51.5147387,-0.1341108,"United Kingdom",36
"1363","The Nadler Victoria",0.192307692307692,0.0846153846153846,0.0307692307692308,0.188461538461538,0.0538461538461538,0.0846153846153846,0.0153846153846154,0.0230769230769231,0,0.0384615384615385,"10 Palace Place Westminster Borough London SW1E 5BW United Kingdom",9.3,1608,51.4990259,-0.1427453,"United Kingdom",40
"1364","The Ned",0.0595238095238095,0.0714285714285714,0.0119047619047619,0.25,0.0595238095238095,0.297619047619048,0.0119047619047619,0.0476190476190476,0,0.0357142857142857,"Poultry 27 City of London London EC2R 8AJ United Kingdom",9.3,517,51.5135929,-0.0907833,"United Kingdom",1184
"1365","The One Barcelona GL",0.117647058823529,0.176470588235294,0.0588235294117647,0.176470588235294,0.0294117647058824,0.470588235294118,0.0294117647058824,0,0,0.0588235294117647,"277 Carrer de Proven a Eixample 08037 Barcelona Spain",9.4,332,41.3961448,2.1631674,"Spain",356
"1366","The Park City Grand Plaza Kensington Hotel",0.291666666666667,0.0416666666666667,0.0138888888888889,0.208333333333333,0.0416666666666667,0.208333333333333,0.0138888888888889,0.0138888888888889,0,0.0277777777777778,"18 30 Lexham Gardens Kensington and Chelsea London W8 5JE United Kingdom",8.3,667,51.4954976,-0.1893691,"United Kingdom",207
"1367","The Park Grand London Paddington",0.163963963963964,0.036036036036036,0.0144144144144144,0.147747747747748,0.0558558558558559,0.144144144144144,0.0108108108108108,0.0018018018018018,0,0.0342342342342342,"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",7.7,4380,51.5142184,-0.1809032,"United Kingdom",4
"1368","The Park Tower Knightsbridge a Luxury Collection Hotel",0.0813008130081301,0.0731707317073171,0.00813008130081301,0.0894308943089431,0.00813008130081301,0.032520325203252,0.00813008130081301,0.00813008130081301,0,0.032520325203252,"101 Knightsbridge Westminster Borough London SW1X 7RN United Kingdom",8.2,901,51.5014191,-0.1625805,"United Kingdom",63
"1369","The Pelham Starhotels Collezione",0.169934640522876,0.0522875816993464,0.0065359477124183,0.183006535947712,0.0784313725490196,0.163398692810458,0.0196078431372549,0,0,0.0392156862745098,"15 Cromwell Place Kensington and Chelsea London SW7 2LA United Kingdom",8.6,833,51.4943935,-0.1750169,"United Kingdom",154
"1370","The Piccadilly London West End",0.143984220907298,0.0591715976331361,0.0216962524654832,0.189349112426035,0.0473372781065089,0.0729783037475345,0.0157790927021696,0.019723865877712,0.00394477317554241,0.0315581854043393,"65 73 Shaftesbury Avenue Westminster Borough London W1D 6EX United Kingdom",9,2298,51.5121957,-0.1318384,"United Kingdom",654
"1371","The Pillar Hotel",0.0967741935483871,0,0.0645161290322581,0.0967741935483871,0,0.129032258064516,0,0.032258064516129,0,0.032258064516129,"19 Brent Street Brent Cross London NW4 2EU United Kingdom",8.6,215,51.583236,-0.216868,"United Kingdom",223
"1372","The Portobello Hotel",0.129032258064516,0.032258064516129,0.0645161290322581,0.354838709677419,0.032258064516129,0.258064516129032,0,0,0,0.0645161290322581,"22 Stanley Gardens Kensington and Chelsea London W11 2NG United Kingdom",8.9,240,51.512257,-0.2034244,"United Kingdom",315
"1373","The Premier Notting Hill",0.115168539325843,0.0449438202247191,0.0168539325842697,0.103932584269663,0.0561797752808989,0.137640449438202,0.0112359550561798,0.00842696629213483,0.00280898876404494,0.0421348314606742,"5 7 Princes Square Kensington and Chelsea London W2 4NP United Kingdom",7.3,2215,51.5127453,-0.1926437,"United Kingdom",554
"1374","The Principal London",0.116141732283465,0.0649606299212598,0.0216535433070866,0.114173228346457,0.0551181102362205,0.110236220472441,0.0236220472440945,0,0,0.015748031496063,"1 8 Russell Square Camden London WC1B 5BE United Kingdom",8,3150,51.5226217,-0.1251602,"United Kingdom",7
"1375","The Queens Gate Hotel",0.228690228690229,0.0582120582120582,0.0207900207900208,0.216216216216216,0.0623700623700624,0.164241164241164,0.0145530145530146,0.00415800415800416,0,0.0145530145530146,"31 34 Queen s Gate Kensington and Chelsea London SW7 5JA United Kingdom",8.2,2516,51.4981225,-0.1799693,"United Kingdom",414
"1376","The RE London Shoreditch",0.138643067846608,0.023598820058997,0.00589970501474926,0.123893805309735,0.0707964601769911,0.0884955752212389,0.00589970501474926,0.00589970501474926,0,0.0147492625368732,"419 437 Hackney Road London E2 8PP United Kingdom",7.8,2147,51.531979,-0.061598,"United Kingdom",528
"1377","The Rembrandt",0.161538461538462,0.0923076923076923,0.0153846153846154,0.153846153846154,0.0538461538461538,0.323076923076923,0.0269230769230769,0.0153846153846154,0,0.0384615384615385,"11 Thurloe Place Knightsbridge Kensington and Chelsea London SW7 2RS United Kingdom",8.5,1802,51.4959227,-0.1702917,"United Kingdom",86
"1378","The Ring Vienna s Casual Luxury Hotel",0.205128205128205,0.0854700854700855,0,0.136752136752137,0.0256410256410256,0.162393162393162,0.0512820512820513,0.00854700854700855,0,0.0170940170940171,"K rntner Ring 8 01 Innere Stadt 1010 Vienna Austria",9,917,48.2017091,16.3710205,"Austria",1010
"1379","The Ritz Carlton Vienna",0.196078431372549,0.156862745098039,0.0588235294117647,0.215686274509804,0,0.117647058823529,0.0392156862745098,0.0392156862745098,0,0.0196078431372549,"Schubertring 5 7 01 Innere Stadt 1010 Vienna Austria",8.9,470,48.2022742,16.3762615,"Austria",1263
"1380","The Ritz London",0.109489051094891,0.218978102189781,0.0072992700729927,0.167883211678832,0.0364963503649635,0.167883211678832,0,0,0.0072992700729927,0.0437956204379562,"150 Piccadilly Westminster Borough London W1J 9BR United Kingdom",9.3,831,51.5069446,-0.1415776,"United Kingdom",168
"1381","The Rockwell",0.251046025104602,0.0669456066945607,0.0334728033472803,0.200836820083682,0.0585774058577406,0.288702928870293,0.0209205020920502,0.0167364016736402,0,0.0418410041841004,"181 Cromwell Road Kensington and Chelsea London SW5 0SF United Kingdom",8.6,1470,51.4948059,-0.1926525,"United Kingdom",215
"1382","The Rookery",0.161616161616162,0.141414141414141,0.0202020202020202,0.212121212121212,0.0606060606060606,0.141414141414141,0.0202020202020202,0.0202020202020202,0,0.0404040404040404,"Peters Lane Cowcross Street Islington London EC1M 6DS United Kingdom",9.1,501,51.520171,-0.102463,"United Kingdom",1149
"1383","The Royal Horseguards",0.134897360703812,0.111436950146628,0.0175953079178886,0.120234604105572,0.0351906158357771,0.120234604105572,0.0175953079178886,0.00586510263929619,0.00293255131964809,0.0205278592375367,"2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom",8.9,2007,51.5054185,-0.1241499,"United Kingdom",267
"1384","The Royal Park Hotel",0.231884057971014,0.101449275362319,0.0289855072463768,0.231884057971014,0.0144927536231884,0.130434782608696,0.0144927536231884,0,0,0.0144927536231884,"3 Westbourne Terrace Lancaster Gate Westminster Borough London W2 3UL United Kingdom",8.7,331,51.5142054,-0.1766098,"United Kingdom",400
"1385","The Savoy",0.0864864864864865,0.162162162162162,0.0216216216216216,0.140540540540541,0.0432432432432432,0.162162162162162,0,0.0108108108108108,0,0.0216216216216216,"Strand Westminster Borough London WC2R 0EU United Kingdom",9.4,1021,51.5111922,-0.1194006,"United Kingdom",1291
"1386","The Soho Hotel",0.184615384615385,0.153846153846154,0.0153846153846154,0.215384615384615,0.0615384615384615,0.292307692307692,0.0153846153846154,0.0307692307692308,0,0.0153846153846154,"4 Richmond Mews Westminster Borough London W1D 3DH United Kingdom",9.5,385,51.5139805,-0.1337948,"United Kingdom",495
